index,name,isin,url,keyword,sheet
5,Aberdeen Asian Income Fund Limited,GB00B0P6J834,https://www.ajbell.co.uk/market-research/LSE:AAIF,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
11,Aberforth Smaller Companies Ord,GB0000066554,https://www.ajbell.co.uk/market-research/LSE:ASL,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
18,Albion Crown VCT C Share,GB00BSPT6546,https://www.ajbell.co.uk/market-research/LSE:CRWC,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",Investment
24,Allianz Technology Trust Ord,GB00BNG2M159,https://www.ajbell.co.uk/market-research/LSE:ATT,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
30,Artemis UK Future Leaders Ord,GB00B1FL3C76,https://www.ajbell.co.uk/market-research/LSE:AFL,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
36,Aurora UK Alpha Ord,GB0000633262,https://www.ajbell.co.uk/market-research/LSE:ARR,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",Investment
43,Baillie Gifford UK Growth Trust Ord,GB0007913485,https://www.ajbell.co.uk/market-research/LSE:BGUK,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
48,Barings Emerging EMEA Opportunities Ord,GB0032273343,https://www.ajbell.co.uk/market-research/LSE:BEMO,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
