index,name,isin,url,keyword,sheet
15,21shares Strategy Yield ETP USD,CH1528107811,https://www.ajbell.co.uk/market-research/LSE:STRU,This share can be held in a Dealing account,ETF
35,Amundi Blmbrg Equal weight Cmd exAgr ETF USD,LU1829218749,https://www.ajbell.co.uk/market-research/LSE:COMU,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
55,Amundi Core MSCI USA ETF Dist GBP,IE000IEGVMH6,https://www.ajbell.co.uk/market-research/LSE:MSCU,This share can be held in a Dealing account,ETF
75,Amundi Core USD Corp Bd ETF Dist,LU2037749152,https://www.ajbell.co.uk/market-research/LSE:PRUC,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
95,Amundi Euro Government Green Bd ETF Acc GBP,LU2356220926,https://www.ajbell.co.uk/market-research/LSE:EART,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
115,AmundiGlbCorpBd1-5YHghstRtdESGETFGBPHDis,LU2780871237,https://www.ajbell.co.uk/market-research/LSE:GCBH,This share can be held in a Dealing account,ETF
135,Amundi USD High Yld Corp Bd ESG ETF Acc,LU1435356065,https://www.ajbell.co.uk/market-research/LSE:UHYC,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
155,Amundi Global Corp Bd 1-5Y ESG ETF DRH£C,LU2382233182,https://www.ajbell.co.uk/market-research/LSE:GCSG,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
175,Amundi MSCIJpnSRI ClmtPrsAlgdETFDRC USD,LU2233156749,https://www.ajbell.co.uk/market-research/LSE:JPX4,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
195,Amundi IS Prime Japan ETF DR (C) GBP,LU2089238385,https://www.ajbell.co.uk/market-research/LSE:PRAJ,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
215,Amundi MSCI All Country World ETF USDAcc,LU1829220133,https://www.ajbell.co.uk/market-research/LSE:ACWU,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
235,Amundi MSCI Digital Economy ETF Acc MXN,LU2023678878,https://www.ajbell.co.uk/market-research/MEX:EBUY,,ETF
255,Amundi MSCI EmMktsSRIClmtPrsAlgdETFDRC,LU1861138961,https://www.ajbell.co.uk/market-research/LSE:MSRU,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
275,Amundi MSCI Greece ETF Dist EUR,FR0010405431,https://www.ajbell.co.uk/market-research/FRA:LYMH,,ETF
295,Amundi MSCI NA ESGBrdTrnstnETFAcc EUR,IE000MYCJA42,https://www.ajbell.co.uk/market-research/XPAR:NRAM,,ETF
315,Amundi MSCI Semiconductors ETF Acc USD,LU1900066033,https://www.ajbell.co.uk/market-research/XSWX:CHIP,,ETF
335,Amundi MSCI USA SRIClmtPrsAlgdETFAcc USD,IE000R85HL30,https://www.ajbell.co.uk/market-research/XAMS:USRI,,ETF
355,Amundi MSCI World Swap II ETF Dist USD,FR0010315770,https://www.ajbell.co.uk/market-research/LSE:WLDD,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
375,Amundi Prime Global ETF Dist GBP,IE000QIF5N15,https://www.ajbell.co.uk/market-research/LSE:MWOZ,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",ETF
395,Amundi US Fed Funds Rate ETF Acc GBP,LU1233598447,https://www.ajbell.co.uk/market-research/LSE:FEDG,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",ETF
415,Amundi US Treasury Bond Lng DtdETFDist USD,LU1407890620,https://www.ajbell.co.uk/market-research/LSE:US10,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
435,Avantis Emerging Markets Eq ETF USD Acc GBP,IE000K975W13,https://www.ajbell.co.uk/market-research/LSE:AVEG,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",ETF
455,Bitwise Physical Ethereum ETC USD,DE000A3GMKD7,https://www.ajbell.co.uk/market-research/LSE:BETH,,ETF
475,BNP Paribas Easy Sust Jpn ETF € Acc EUR,IE000YARBD10,https://www.ajbell.co.uk/market-research/LSE:AJAS,This share can be held in a Dealing account,ETF
495,BNPP E MSCI Europe Min TE ETF Cap EUR,LU1291099718,https://www.ajbell.co.uk/market-research/LSE:EEUE,This share can be held in a Dealing account,ETF
515,CO Eurizon SLJ EM Bd Strat Inc ETF A$Acc,IE000AM06QU6,https://www.ajbell.co.uk/market-research/LSE:EBUA,This share can be held in a Dealing account,ETF
535,CT QR Series Eurp Eq Act ETF Inc EUR,IE000KXM3O48,https://www.ajbell.co.uk/market-research/LSE:QRED,This share can be held in a Dealing account,ETF
555,Drone ETF Accumulating Share Cl USD Acc,IE0003XW12I8,https://www.ajbell.co.uk/market-research/LSE:DRON,This share can be held in a Dealing account,ETF
575,Fidelity EUR HY Corp BdRshEnhPABETF£Hacc,IE000I6Q83Z7,https://www.ajbell.co.uk/market-research/LSE:FYEP,This share can be held in a Dealing account and SIPP,ETF
595,Fidelity Glbl HY Corp Bd RshEnhPABETFInc,IE0006OIQXE9,https://www.ajbell.co.uk/market-research/LSE:FGHY,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
615,Fidelity US Quality Income ETF Acc,IE00BYXVGY31,https://www.ajbell.co.uk/market-research/LSE:FUSA,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
635,FirstTrust Blmbrg ArtfclIntllgncETFAAcc,IE000YIQZ0H6,https://www.ajbell.co.uk/market-research/LSE:FTAI,This share can be held in a Dealing account,ETF
655,First Trust Europe Rising Div Ach ETF GBP,IE000CPG9HG3,https://www.ajbell.co.uk/market-research/LSE:EDVY,This share can be held in a Dealing account,ETF
675,First Trust Indxx Glb Arspc&DfncETFA$Acc EUR,IE000NVDQXE1,https://www.ajbell.co.uk/market-research/FRA:FTGA,,ETF
695,FirstTrust Rising Div Achrs ETF A Acc GBP,IE000K5F6EL4,https://www.ajbell.co.uk/market-research/LSE:RDVY,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
715,First TrstVstNasdaq100ModBffrETFJunA$ACC GBP,IE000HFBJ0U0,https://www.ajbell.co.uk/market-research/LSE:JUNQ,This share can be held in a Dealing account,ETF
735,First Trst Vst US Eq Mod BffrETFMayA$Acc GBP,IE000P0FL8E3,https://www.ajbell.co.uk/market-research/LSE:MAYB,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",ETF
755,Franklin EM Sov Dbt Values UCITS ETF GBP,IE000YZIVX22,https://www.ajbell.co.uk/market-research/LSE:CPRI,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
775,Franklin FTSE Emerging Markets ETF Dis GBP,IE000GTF7GF4,https://www.ajbell.co.uk/market-research/LSE:EMDS,This share can be held in a Dealing account,ETF
795,Franklin MSCI Em Mkts Prs Algnd Clmt ETF GBP,IE000QLV3SY5,https://www.ajbell.co.uk/market-research/LSE:EMPR,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
