index,name,isin,url,keyword,sheet
9,21Shares Bitcoin Gold ETP GBP,CH1146882308,https://www.ajbell.co.uk/market-research/LSE:BOLD,"This share can be held in a Dealing account, SIPP and Dividend reinvestment",ETF
29,Alerian Midstream Energy Dividend ETF A GBP,IE00BKPTXQ89,https://www.ajbell.co.uk/market-research/LSE:PMLP,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
49,Amundi Core MSCI Emerg Mkts Swp ETF Dis,LU2573966905,https://www.ajbell.co.uk/market-research/LSE:U127,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
69,Amundi Core Stoxx Eurp 600 ETF Acc MXN,LU0908500753,https://www.ajbell.co.uk/market-research/MEX:MEUD,,ETF
89,Amundi S&P World Utilities Scrn ETF Acc EUR,IE000PMX0MW6,https://www.ajbell.co.uk/market-research/FRA:WELD,,ETF
109,Amundi Glb Aggt Green Bd ETF GBP H Dist,LU1563455630,https://www.ajbell.co.uk/market-research/LSE:KLMG,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
129,Amundi Global Hydrogen ETF - Acc GBP,FR0010930644,https://www.ajbell.co.uk/market-research/LSE:ANRJ,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",ETF
149,Amundi IS Core MSCI Europe ETF DR USD,LU1437015735,https://www.ajbell.co.uk/market-research/LSE:CEU2,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
169,Amundi IS MSCI Emerg Mkts Swp ETF USDAcc GBP,LU1681045453,https://www.ajbell.co.uk/market-research/LSE:AUEG,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",ETF
189,Amundi IS Nasdaq-100 Swap ETF USD Acc USD,LU1681038326,https://www.ajbell.co.uk/market-research/LSE:ANXU,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
209,Amundi IS USD Emerg Mkts Govt Bd ETF Dis,LU1686830909,https://www.ajbell.co.uk/market-research/LSE:LEMB,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
229,Amundi MSCI Digital Economy ETF Acc,LU2023678878,https://www.ajbell.co.uk/market-research/LSE:DIGE,,ETF
249,Amundi MSCI EM Asia SRIClmtPrsAlgdETFDRD,LU2300294589,https://www.ajbell.co.uk/market-research/LSE:SADA,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
269,Amundi MSCI EurSRIClmtPrsAlgdETF DRC GBP,LU1861137484,https://www.ajbell.co.uk/market-research/LSE:ESRG,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",ETF
289,Amundi MSCI Millennials ETF Acc GBP,LU2023678449,https://www.ajbell.co.uk/market-research/LSE:MILL,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
309,Amundi MSCI Semiconductors ETF Acc,LU1900066033,https://www.ajbell.co.uk/market-research/XPAR:CHIP,,ETF
329,Amundi MSCI USA Ex Mega Cap ETF USD Acc GBP,IE000XL4IXU1,https://www.ajbell.co.uk/market-research/LSE:XMGA,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",ETF
349,Amundi MSCI Wld SRIClmtNtZrAmbtPABETF€A EUR,IE000Y77LGG9,https://www.ajbell.co.uk/market-research/MIL:WSRI,,ETF
369,Amundi Prime Global ETF Acc EUR,IE0009DRDY20,https://www.ajbell.co.uk/market-research/XETR:F50A,,ETF
389,Amundi UK Equity All Cap ETF,LU1781541096,https://www.ajbell.co.uk/market-research/LSE:LCUK,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",ETF
409,Amundi US Treasury 3-7Y ETF GBP H Dist,LU1407889457,https://www.ajbell.co.uk/market-research/LSE:U37H,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
429,ARK Space & Defence Innovt ETF A USD Acc GBP,IE000AON7ET1,https://www.ajbell.co.uk/market-research/LSE:ARCX,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, SIPP and Dividend reinvestment",ETF
449,Bitwise Core Bitcoin ETC USD,DE000A4AER62,https://www.ajbell.co.uk/market-research/LSE:BTC1,,ETF
469,BNPP EASY ESG Enh EUR Govt BdUCITSETFCap EUR,LU2697597552,https://www.ajbell.co.uk/market-research/LSE:EGBD,This share can be held in a Dealing account,ETF
489,BNPP E Low Carbon 100 Europe PAB® ETF EUR,LU1377382368,https://www.ajbell.co.uk/market-research/LSE:LCEU,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
509,Buffettique Growth ETP EUR,XS2583354498,https://www.ajbell.co.uk/market-research/LSE:BUFE,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA and SIPP",ETF
529,CoinShares XBT Ether Tracker Euro ETN EUR,SE0010296582,https://www.ajbell.co.uk/market-research/LSE:ETHEREUM XBTE,,ETF
549,Defiance Ukraine Reconstruction ETF €Acc GBP,IE000R8PO127,https://www.ajbell.co.uk/market-research/LSE:KYIV,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",ETF
