index,name,isin,url,keyword,sheet
4,Aberdeen Asia Focus PLC,GB00BMF19B58,https://www.ajbell.co.uk/market-research/LSE:AAS,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
10,Aberforth Geared Value & Income Ord,GB00BPJMQ253,https://www.ajbell.co.uk/market-research/LSE:AGVI,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
16,AEW UK REIT Ord,GB00BWD24154,https://www.ajbell.co.uk/market-research/LSE:AEWU,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
23,Alliance Witan Ord,GB00B11V7W98,https://www.ajbell.co.uk/market-research/LSE:ALW,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
29,Aquila European Renewables Ord,GB00BK6RLF66,https://www.ajbell.co.uk/market-research/LSE:AERI,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP and Dividend reinvestment",Investment
35,Augmentum Fintech Ord,GB00BG12XV81,https://www.ajbell.co.uk/market-research/LSE:AUGM,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
41,Baillie Gifford Japan Ord,GB0000485838,https://www.ajbell.co.uk/market-research/LSE:BGFD,"This share can be held in a Dealing account, Stocks and shares ISA, Lifetime ISA, JISA, SIPP, Regular investment and Dividend reinvestment",Investment
47,Bankers Ord NZD,GB00BN4NDR39,https://www.ajbell.co.uk/market-research/NZSE:BIT,,Investment
